frame,timestamp,src_mac,format,channel_width_mhz,num_rx,num_tx,num_subcarriers,rssi1,rssi2,csi_data_size,rate_n_flag
1747,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1748,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,73,448,49671
1749,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49671
1750,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1751,0,22:6e:45:de:34:20,HT,20,2,1,56,73,77,448,49667
1752,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1753,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1754,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49669
1755,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49669
1756,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49667
1757,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49667
1758,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49665
1759,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1760,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1761,0,22:6e:45:de:34:20,HT,20,2,1,56,74,76,448,49667
1762,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1763,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1764,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1765,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1766,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1767,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1768,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1769,0,22:6e:45:de:34:20,HT,20,2,1,56,73,75,448,49667
1770,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49666
1771,0,22:6e:45:de:34:20,HT,20,2,1,56,76,74,448,49666
1772,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,76,448,49671
1773,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,77,448,49671
1774,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,75,448,49671
1775,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49667
1776,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,75,448,49671
1777,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,74,448,49671
1778,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,73,71,448,180741
1779,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1780,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1781,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1782,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1783,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
1784,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49669
1785,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49671
1786,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,75,448,49671
1787,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49669
1788,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
1789,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49667
1790,0,22:6e:45:de:34:20,HT,20,2,1,56,75,78,448,49668
1791,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1792,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1793,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1794,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49671
1795,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1796,0,22:6e:45:de:34:20,HT,20,2,1,56,72,78,448,49666
1797,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49669
1798,0,22:6e:45:de:34:20,HT,20,2,1,56,74,77,448,49667
1799,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49667
1800,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1801,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49666
1802,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49669
1803,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1804,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,76,448,49671
1805,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1806,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1807,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1808,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1809,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1810,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1811,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49669
1812,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1813,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1814,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1815,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1816,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1817,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49669
1818,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49667
1819,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1820,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1821,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1822,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1823,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,69,448,49671
1824,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1825,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1826,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1827,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1828,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1829,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1830,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1831,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1832,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1833,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1834,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1835,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1836,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1837,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49669
1838,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49669
1839,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49667
1840,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49667
1841,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49665
1842,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,73,71,448,180741
1843,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49667
1844,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1845,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1846,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1847,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1848,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1849,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1850,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1851,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
1852,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,75,448,49671
1853,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1854,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1855,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1856,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1857,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1858,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1859,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1860,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1861,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1862,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1863,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1864,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1865,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1866,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,72,448,49671
1867,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1868,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1869,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1870,0,68:72:51:58:79:97,HT,20,2,1,56,75,80,448,180740
1871,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1872,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1873,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1874,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1875,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,67,448,49671
1876,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1877,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1878,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49667
1879,0,68:72:51:58:79:97,HT,20,2,1,56,78,81,448,180740
1880,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1881,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49671
1882,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49669
1883,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49669
1884,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49667
1885,0,22:6e:45:de:34:20,HT,20,2,1,56,73,74,448,49668
1886,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1887,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1888,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1889,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1890,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1891,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1892,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49669
1893,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49669
1894,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,65,71,448,49667
1895,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1896,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1897,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1898,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1899,0,68:72:51:58:79:97,HT,20,2,1,56,77,82,448,180739
1900,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1901,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1902,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1903,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1904,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1905,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49667
1906,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1907,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1908,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
1909,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1910,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
1911,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,73,71,448,180741
1912,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1913,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49671
1914,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,72,73,448,180741
1915,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1916,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,73,74,448,180742
1917,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,73,75,448,180742
1918,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,75,72,448,180741
1919,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,75,72,448,180742
1920,0,ab:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1921,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1922,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49669
1923,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1924,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1925,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1926,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1927,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49669
1928,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49669
1929,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49667
1930,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1931,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1932,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,70,448,49671
1933,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1934,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1935,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1936,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1937,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1938,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1939,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1940,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49671
1941,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49671
1942,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49669
1943,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1944,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1945,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1946,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49669
1947,0,22:6e:45:de:34:20,HT,20,2,1,56,75,76,448,49667
1948,0,22:6e:45:de:34:20,HT,20,2,2,56,73,75,896,49684
1949,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49671
1950,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,71,448,49671
1951,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,71,448,49669
1952,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1953,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1954,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1955,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1956,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1957,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1958,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1959,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1960,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1961,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1962,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1963,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1964,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1965,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49671
1966,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1967,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49669
1968,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
1969,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1970,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1971,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
1972,0,22:6e:45:de:34:20,HT,20,2,1,56,76,76,448,49667
1973,0,22:6e:45:de:34:20,HT,20,2,1,56,75,78,448,49667
1974,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
1975,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1976,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1977,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1978,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1979,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49669
1980,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49667
1981,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1982,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1983,0,22:6e:45:de:34:20,HT,20,2,1,56,74,80,448,49667
1984,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49671
1985,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49671
1986,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1987,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1988,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
1989,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1990,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1991,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1992,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
1993,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
1994,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
1995,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
1996,0,d4:3b:04:9a:7c:70,HT,20,2,1,56,70,72,448,180742
1997,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
1998,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
1999,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2000,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2001,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2002,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49669
2003,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49669
2004,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2005,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2006,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2007,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2008,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2009,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2010,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2011,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2012,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2013,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2014,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
2015,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2016,0,22:6e:45:de:34:20,HT,20,2,1,56,74,78,448,49667
2017,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,73,448,49671
2018,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
2019,0,22:6e:45:de:34:20,HT,20,2,1,56,74,75,448,49668
2020,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,72,448,49671
2021,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2022,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
2023,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2024,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2025,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
2026,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2027,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2028,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49671
2029,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2030,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,68,448,49671
2031,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2032,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,71,448,49671
2033,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
2034,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
2035,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2036,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
2037,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,73,448,49671
2038,0,22:6e:45:de:34:20,HT,20,2,1,56,73,76,448,49668
2039,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2040,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2041,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,72,448,49671
2042,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49671
2043,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49669
2044,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49669
2045,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,72,448,49667
2046,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,65,72,448,49671
2047,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49671
2048,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2049,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,69,448,49671
2050,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2051,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2052,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,75,448,49669
2053,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,75,448,49669
2054,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49667
2055,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,75,448,49671
2056,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2057,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49669
2058,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2059,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2060,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2061,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,74,448,49671
2062,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,73,448,49671
2063,0,68:72:51:58:79:97,HT,20,2,1,56,76,81,448,180739
2064,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,69,74,448,49671
2065,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,68,74,448,49671
2066,0,22:6e:45:de:34:20,HT,20,2,1,56,75,73,448,49667
2067,0,22:6e:45:de:34:20,HT,20,2,1,56,74,72,448,49666
2068,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,69,448,49669
2069,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,67,70,448,49671
2070,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,68,448,49671
2071,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,71,448,49671
2072,0,3a:8d:ef:b5:3b:fc,HT,20,2,1,56,66,70,448,49671
2073,0,22:6e:45:de:34:20,HT,20,2,1,56,74,74,448,49667
